chrom	start	end	gene	n_c	n_k	psi_c	psi_k	dpsi	ncpg_c	meth_c	ncpg_k	meth_k	dmeth	junc_total	psi_112c	psi_114c	psi_115c	psi_131c	psi_136c	psi_138c	psi_187t	psi_196t	psi_198t	psi_205t	psi_212t	psi_214t
NC_037647.1	421418	421600	rna-XM_001122971.5	6	6	0.9987608892844307	1.0	0.0012391107155692582	2	92.3	2	58.35	-33.949999999999996	3142	1.0000	1.0000	1.0000	0.9966	1.0000	0.9959	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	421664	421877	rna-XM_001122971.5	6	6	0.9988204412546517	1.0	0.0011795587453482526	4	91.45	4	94.325	2.875	3417	1.0000	1.0000	1.0000	0.9967	1.0000	0.9962	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	422011	422365	rna-XM_001122971.5	6	6	0.9982055852644088	1.0	0.0017944147355911655	1	93.1	1	100.0	6.900000000000006	2205	1.0000	1.0000	1.0000	0.9953	1.0000	0.9939	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	422429	422628	rna-XM_001122971.5	6	6	0.9981110108185184	1.0	0.001888989181481615	1	87.1	1	82.4	-4.699999999999989	2114	1.0000	1.0000	1.0000	0.9952	1.0000	0.9935	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	422730	422909	rna-XM_001122971.5	6	6	0.9984279415032625	1.0	0.0015720584967374718	0	0.0	0	0.0	0.0	2682	1.0000	1.0000	1.0000	0.9957	1.0000	0.9948	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	437303	437506	rna-XM_026443492.1	6	6	0.984920634920635	0.976853776853777	-0.00806685806685803	5	0.0	5	0.0	0.0	375	1.0000	1.0000	1.0000	0.9429	1.0000	0.9667	0.9692	1.0000	1.0000	1.0000	1.0000	0.8919
NC_037647.1	439040	439186	rna-XM_026443492.1	6	6	0.989132324813076	0.9800865800865801	-0.009045744726495886	4	0.0	4	0.0	0.0	402	1.0000	1.0000	1.0000	0.9630	1.0000	0.9718	0.9714	1.0000	1.0000	1.0000	1.0000	0.9091
NC_037647.1	441795	441913	rna-XM_026443492.1	6	6	0.9896135265700483	1.0	0.010386473429951693	5	0.74	5	0.0	-0.74	384	1.0000	1.0000	1.0000	0.9667	1.0000	0.9710	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	441984	442163	rna-XM_026443492.1	6	6	0.9847524154589372	1.0	0.015247584541062786	3	0.0	3	1.2667	1.2667	334	1.0000	1.0000	1.0000	0.9375	1.0000	0.9710	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	479905	480091	rna-XM_026443492.1	6	6	0.996376811594203	1.0	0.0036231884057970065	10	0.0	10	0.0	0.0	389	1.0000	1.0000	1.0000	1.0000	1.0000	0.9783	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	528203	528500	rna-XM_396688.7	6	6	0.9983818770226538	1.0	0.0016181229773462036	18	0.3778	18	1.0167	0.6388999999999999	1205	1.0000	1.0000	1.0000	1.0000	1.0000	0.9903	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	528745	529023	rna-XM_396688.7	6	6	0.9982905982905983	1.0	0.0017094017094017033	19	1.2526	19	0.0	-1.2526	1138	1.0000	1.0000	1.0000	1.0000	1.0000	0.9897	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	529236	529456	rna-XM_396688.7	6	6	0.9979797979797981	1.0	0.002020202020201922	6	0.0	6	0.0	0.0	998	1.0000	1.0000	1.0000	1.0000	1.0000	0.9879	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	529539	529721	rna-XM_396688.7	6	6	0.9976359338061466	1.0	0.0023640661938534313	6	1.15	6	0.0	-1.15	829	1.0000	1.0000	1.0000	1.0000	1.0000	0.9858	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	529796	529924	rna-XM_396688.7	6	6	0.998158379373849	1.0	0.0018416206261510082	7	2.2143	7	0.0	-2.2143	913	1.0000	1.0000	1.0000	1.0000	1.0000	0.9890	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	530616	530904	rna-XM_396688.7	6	6	0.9981378026070763	1.0	0.0018621973929237035	16	1.7687	16	0.2375	-1.5312	999	1.0000	1.0000	1.0000	1.0000	1.0000	0.9888	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	531509	531852	rna-XM_396688.7	6	6	0.9975308641975308	1.0	0.0024691358024692134	20	0.845	20	0.42	-0.425	856	1.0000	1.0000	1.0000	1.0000	1.0000	0.9852	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	538809	539000	rna-XM_396688.7	6	6	0.9977324263038548	1.0	0.0022675736961451642	12	0.0	12	0.0	0.0	841	1.0000	1.0000	1.0000	1.0000	1.0000	0.9864	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	542104	542356	rna-XM_396688.7	6	6	0.9976019184652278	0.9982078853046595	0.0006059668394317042	18	0.0	18	0.0	0.0	840	1.0000	1.0000	1.0000	1.0000	1.0000	0.9856	1.0000	1.0000	1.0000	1.0000	0.9892	1.0000
NC_037647.1	590150	590347	rna-XM_396688.7	6	6	0.9973333333333333	0.9972677595628415	-6.557377049176694e-05	15	1.4	15	0.3733	-1.0267	779	1.0000	1.0000	1.0000	1.0000	1.0000	0.9840	1.0000	0.9836	1.0000	1.0000	1.0000	1.0000
NC_037647.1	633300	634950	rna-XM_396688.7	6	6	0.9521675121428576	0.9884062174384756	0.03623870529561801	143	0.4203	143	0.4734	0.05309999999999998	681	0.9389	0.9800	0.9753	0.9831	0.8857	0.9500	1.0000	1.0000	0.9692	0.9870	0.9742	1.0000
NC_037647.1	942284	942576	rna-XM_006557796.3	6	6	1.0	1.0	0.0	18	1.0167	18	0.2333	-0.7833999999999999	702	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	943046	943606	rna-XM_006557796.3	6	6	1.0	1.0	0.0	36	0.0	36	0.7972	0.7972	770	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	943728	944064	rna-XM_006557796.3	6	6	0.9974358974358974	0.9973333333333333	-0.00010256410256415105	18	1.0889	18	0.6167	-0.47219999999999995	845	1.0000	1.0000	1.0000	0.9846	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9840
NC_037647.1	944143	944443	rna-XR_407583.3	6	6	0.99625468164794	0.9959839357429718	-0.0002707459049681171	13	0.8769	13	0.0	-0.8769	539	1.0000	1.0000	1.0000	0.9775	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9759
NC_037647.1	946323	946484	rna-XM_393726.7	6	6	1.0	1.0	0.0	2	0.0	2	3.1	3.1	1089	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	970864	970960	rna-XM_393727.6	6	6	1.0	1.0	0.0	8	2.8875	8	0.0	-2.8875	331	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	971049	971170	rna-XM_393727.6	6	6	1.0	1.0	0.0	10	0.0	10	0.47	0.47	516	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	971240	971341	rna-XM_393727.6	6	6	1.0	1.0	0.0	4	0.0	4	0.0	0.0	568	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	971423	971547	rna-XM_393727.6	6	6	1.0	1.0	0.0	3	0.0	3	0.0	0.0	498	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	971650	971774	rna-XM_393727.6	6	4	1.0	1.0	0.0	6	1.0333	6	0.0	-1.0333	392	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000			1.0000	1.0000	1.0000	1.0000
NC_037647.1	971866	972065	rna-XM_393727.6	6	4	1.0	1.0	0.0	15	1.0133	15	0.2467	-0.7666000000000001	411	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000	1.0000	1.0000	
NC_037647.1	972156	972290	rna-XM_393727.6	6	6	1.0	1.0	0.0	5	0.0	5	1.18	1.18	402	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	972365	972589	rna-XM_393727.6	6	6	1.0	1.0	0.0	20	1.61	20	0.565	-1.0450000000000002	510	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	959859	960005	rna-XR_003305509.1	6	4	0.01416838434663118	0.015425888665325285	0.0012575043186941054	6	0.0	6	0.0	0.0	263	0.0108	0.0244	0.0000	0.0154	0.0000	0.0345		0.0000	0.0476	0.0000	0.0141	
NC_037647.1	973837	974039	rna-XM_391855.7	6	6	1.0	1.0	0.0	12	1.1917	12	0.2667	-0.925	3344	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	974864	975058	rna-XM_391855.7	6	6	1.0	1.0	0.0	13	0.0	13	0.0	0.0	3012	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	1069593	1069778	rna-XM_391855.7	6	6	1.0	1.0	0.0	6	84.7333	6	78.3	-6.433300000000003	2965	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	1069875	1070093	rna-XM_391855.7	6	6	1.0	1.0	0.0	5	42.48	5	43.38	0.9000000000000057	2441	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	1070215	1070292	rna-XM_391855.7	6	6	1.0	1.0	0.0	3	0.0	3	0.0	0.0	2393	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	1066835	1067017	rna-XM_006557794.3	6	6	0.2484356269603262	0.17559611867664715	-0.07283950828367905	17	1.5824	17	0.2882	-1.2942	3888	0.2288	0.3384	0.1932	0.2217	0.2634	0.2451	0.2354	0.1845	0.1157	0.1450	0.1846	0.1883
NC_037647.1	1067404	1067668	rna-XM_006557794.3	6	6	0.2579319701615918	0.17880744064576817	-0.07912452951582363	15	1.0533	15	0.48	-0.5732999999999999	3922	0.2321	0.3372	0.1948	0.2581	0.2818	0.2437	0.2100	0.1957	0.1226	0.1563	0.2057	0.1826
NC_037647.1	1181229	1182186	rna-XM_006558234.3	4	6	1.0	0.9937839937839937	-0.006216006216006265	85	0.2153	85	0.6824	0.4671	435	1.0000	1.0000			1.0000	1.0000	0.9798	1.0000	1.0000	0.9829	1.0000	1.0000
NC_037647.1	1182584	1183081	rna-XM_006558234.3	4	6	1.0	0.9804800597739796	-0.019519940226020438	55	0.1145	55	0.7	0.5854999999999999	294	1.0000	1.0000			1.0000	1.0000	1.0000	1.0000	1.0000	0.9759	1.0000	0.9070
NC_037647.1	1189562	1189726	rna-XM_006558230.3	4	6	0.6435925306577481	0.6831661141069819	0.039573583449233785	13	1.1923	13	0.6231	-0.5691999999999999	206	0.6957	0.6800			0.5833	0.6154	0.4706	0.8400	0.7021	0.9016	0.5325	0.6522
NC_037647.1	1190458	1190490	rna-XM_006558232.3	4	5	0.0	0.0	0.0	1	2.6	1	0.0	-2.6	177	0.0000	0.0000			0.0000	0.0000	0.0000	0.0000		0.0000	0.0000	0.0000
NC_037647.1	1211599	1211796	rna-XM_006558234.3	4	5	1.0	0.9857142857142858	-0.014285714285714235	20	0.81	20	0.105	-0.7050000000000001	199	1.0000	1.0000			1.0000	1.0000	1.0000	0.9286		1.0000	1.0000	1.0000
NC_037647.1	2447954	2448044	rna-XM_006559227.3	6	6	0.039350521498510004	0.03540340664161271	-0.003947114856897291	4	1.4	4	3.125	1.725	462	0.0345	0.0556	0.0556	0.0370	0.0312	0.0222	0.0000	0.0566	0.0345	0.0291	0.0229	0.0693
NC_037647.1	2448442	2448507	rna-XR_003305537.1	6	6	0.038661263761244714	0.030342072553466853	-0.008319191207777861	0	0.0	0	0.0	0.0	462	0.0508	0.0270	0.0556	0.0714	0.0159	0.0112	0.0145	0.0385	0.0345	0.0192	0.0154	0.0600
NC_037647.1	2531044	2533470	rna-XR_001704350.2	6	6	0.9883731349504042	1.0	0.011626865049595758	222	0.5959	222	0.6018	0.005900000000000016	413	0.9785	0.9767	1.0000	1.0000	1.0000	0.9750	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2533565	2533683	rna-XM_006559223.3	6	6	0.9890184538234769	1.0	0.010981546176523138	8	0.0	8	0.0	0.0	451	0.9804	0.9762	1.0000	1.0000	1.0000	0.9775	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2534874	2535062	rna-XM_006559223.3	6	6	0.9840942818351173	1.0	0.01590571816488273	17	1.4765	17	0.6	-0.8765	324	0.9706	0.9630	1.0000	1.0000	1.0000	0.9710	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2535782	2536064	rna-XM_006559223.3	6	5	0.9777106688019522	1.0	0.022289331198047768	27	0.0963	27	0.8259	0.7296	288	0.9355	0.9574	1.0000	1.0000	1.0000	0.9733	1.0000	1.0000		1.0000	1.0000	1.0000
NC_037647.1	2537070	2537331	rna-XM_006559223.3	5	4	0.9819444444444445	1.0	0.01805555555555549	25	0.772	25	0.116	-0.656	225	0.9375		1.0000	1.0000	1.0000	0.9722		1.0000		1.0000	1.0000	1.0000
NC_037647.1	2540460	2540710	rna-XM_006559223.3	6	6	0.9756020799124249	0.9917826174631982	0.01618053755077331	22	1.2545	22	0.3	-0.9544999999999999	353	0.9655	0.9167	1.0000	1.0000	1.0000	0.9714	1.0000	0.9737	1.0000	1.0000	0.9770	1.0000
NC_037647.1	2563791	2563919	rna-XM_006559222.3	6	6	1.0	1.0	0.0	9	0.0	9	0.0	0.0	321	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2564007	2564112	rna-XM_006559222.3	6	5	1.0	1.0	0.0	8	0.0	8	0.95	0.95	318	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2574684	2574776	rna-XM_026443513.1	6	6	1.0	1.0	0.0	4	1.25	4	0.0	-1.25	415	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2574965	2575054	rna-XM_026443514.1	6	4	1.0	1.0	0.0	2	0.0	2	0.0	0.0	197	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000		1.0000	1.0000	1.0000
NC_037647.1	2575128	2575294	rna-XM_026443513.1	6	4	1.0	0.9941860465116279	-0.005813953488372103	2	0.0	2	0.0	0.0	315	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		0.9767	1.0000	1.0000	1.0000	
NC_037647.1	2575395	2575651	rna-XM_026443513.1	6	5	1.0	0.9943661971830986	-0.005633802816901401	14	0.5143	14	0.2	-0.31429999999999997	369	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		0.9718	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2576199	2576305	rna-XM_026443513.1	6	5	1.0	0.9921568627450981	-0.007843137254901933	2	1.4	2	0.0	-1.4	337	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		0.9608	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2576368	2576493	rna-XM_026443513.1	6	4	1.0	0.98	-0.020000000000000018	3	0.0	3	0.0	0.0	234	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9200		1.0000	1.0000	
NC_037647.1	2574965	2575057	rna-XM_026443513.1	6	6	1.0	1.0	0.0	2	0.0	2	0.0	0.0	389	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2741643	2742978	rna-XM_006559983.3	6	5	1.0	1.0	0.0	101	0.2812	98	0.1673	-0.1139	296	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000	1.0000
NC_037647.1	2746456	2746719	rna-XM_006559983.3	6	4	1.0	1.0	0.0	17	0.8471	17	0.0	-0.8471	379	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000			1.0000	1.0000
NC_037647.1	2750415	2750611	rna-XM_006559983.3	6	4	1.0	1.0	0.0	14	1.4357	14	1.2857	-0.1499999999999999	397	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000			1.0000	1.0000
NC_037647.1	2751200	2751456	rna-XM_006559983.3	6	4	1.0	1.0	0.0	22	1.9864	22	0.0	-1.9864	406	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000			1.0000	1.0000
NC_037647.1	2754787	2755004	rna-XM_006559983.3	6	5	1.0	1.0	0.0	20	0.265	20	0.52	0.255	442	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000
NC_037647.1	2757308	2757510	rna-XM_006559983.3	6	6	1.0	1.0	0.0	14	0.2643	14	0.7214	0.45710000000000006	530	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2762931	2763020	rna-XM_006559983.3	6	6	1.0	1.0	0.0	7	0.4429	7	0.0	-0.4429	583	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2763567	2763637	rna-XM_006559983.3	6	5	1.0	1.0	0.0	4	0.0	4	0.0	0.0	492	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000
NC_037647.1	2764463	2764678	rna-XM_006559983.3	6	5	1.0	0.988560606060606	-0.011439393939393971	17	0.1529	17	0.8765	0.7235999999999999	385	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9792	1.0000		0.9636	1.0000
NC_037647.1	2765817	2765952	rna-XM_006559983.3	6	4	1.0	1.0	0.0	6	1.25	6	1.3833	0.13329999999999997	374	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000			1.0000	1.0000
NC_037647.1	2766856	2767017	rna-XM_016914554.2	6	4	0.9937106918238993	1.0	0.0062893081761007386	11	0.3	11	0.7	0.39999999999999997	228	0.9623	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000			1.0000	1.0000
NC_037647.1	2767151	2767220	rna-XM_006559983.3	6	5	0.9958333333333332	1.0	0.004166666666666763	3	0.0	3	0.0	0.0	407	0.9750	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000
NC_037647.1	2767310	2767414	rna-XM_006559983.3	6	6	0.9955555555555556	1.0	0.004444444444444362	8	0.0	8	1.225	1.225	415	0.9733	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2767700	2767801	rna-XM_006559983.3	6	6	0.996031746031746	1.0	0.003968253968253954	10	1.86	10	0.0	-1.86	488	0.9762	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2768160	2768321	rna-XM_006559983.3	6	6	0.9965635738831615	1.0	0.0034364261168384758	7	0.0	7	0.0	0.0	564	0.9794	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2768985	2769061	rna-XR_408563.3	6	6	0.010864433842178606	0.009269950629313222	-0.001594483212865384	6	0.0	6	0.0	0.0	584	0.0196	0.0115	0.0200	0.0000	0.0000	0.0141	0.0112	0.0000	0.0000	0.0345	0.0099	0.0000
NC_037647.1	2741442	2741540	rna-XM_016914554.2	5	4	1.0	1.0	0.0	16	0.0	16	0.0	0.0	144	1.0000	1.0000		1.0000	1.0000	1.0000	1.0000	1.0000			1.0000	1.0000
NC_037647.1	2770096	2770272	rna-XM_006559983.3	6	6	1.0	1.0	0.0	13	1.1615	13	0.0	-1.1615	665	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2766877	2767017	rna-XM_006559983.3	6	5	0.9957805907172995	1.0	0.0042194092827004814	11	0.3	11	0.7	0.39999999999999997	346	0.9747	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000
NC_037647.1	2846953	2847013	rna-XM_393723.7	6	6	0.9993961352657005	1.0	0.0006038647342995196	0	0.0	0	0.0	0.0	3285	1.0000	1.0000	1.0000	1.0000	0.9964	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2847070	2847208	rna-XM_393723.7	6	6	0.9995291902071562	1.0	0.0004708097928437516	0	0.0	0	0.0	0.0	3977	1.0000	1.0000	1.0000	1.0000	0.9972	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2847287	2847376	rna-XM_393723.7	6	6	0.9995944849959448	1.0	0.00040551500405516805	3	87.7333	3	78.6667	-9.066599999999994	4607	1.0000	1.0000	1.0000	1.0000	0.9976	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2849789	2850059	rna-XM_006559984.3	6	6	0.9994848016486347	1.0	0.0005151983513652647	3	55.9333	3	50.2	-5.7333	4093	1.0000	1.0000	1.0000	1.0000	0.9969	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2850139	2850319	rna-XM_006559984.3	6	6	1.0	1.0	0.0	1	88.9	1	93.3	4.3999999999999915	4723	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2850408	2850500	rna-XM_006559984.3	6	6	1.0	1.0	0.0	1	100.0	1	96.3	-3.700000000000003	5376	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2850843	2850913	rna-XM_391854.7	6	6	0.7944163243739419	0.7738999357815107	-0.02051638859243121	0	0.0	0	0.0	0.0	5414	0.7972	0.8039	0.7730	0.7697	0.8123	0.8104	0.7650	0.7715	0.7967	0.7422	0.7932	0.7748
NC_037647.1	2850843	2850925	rna-XM_006559984.3	6	6	0.6848299141849198	0.6624149650278829	-0.0224149491570369	0	0.0	0	0.0	0.0	3583	0.6961	0.6929	0.6413	0.6622	0.7038	0.7127	0.6383	0.6528	0.6949	0.6311	0.6823	0.6752
NC_037647.1	2853381	2854920	rna-XM_003249547.4	6	6	0.9967948717948718	1.0	0.0032051282051281937	15	67.1133	14	71.1143	4.001000000000005	1001	1.0000	1.0000	1.0000	1.0000	1.0000	0.9808	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	2855351	2855653	rna-XM_003249547.4	6	6	0.9971264367816092	1.0	0.002873563218390829	11	0.0	10	0.0	0.0	1221	1.0000	1.0000	1.0000	1.0000	1.0000	0.9828	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037647.1	3011035	3011316	rna-XM_003249567.4	6	5	0.993939393939394	1.0	0.006060606060605989	31	0.0	31	0.0	0.0	375	1.0000	1.0000	1.0000	0.9636	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000	1.0000
NC_037647.1	3126968	3127678	rna-XM_026443428.1	5	5	0.9873015873015873	1.0	0.012698412698412653	59	0.9593	59	0.1508	-0.8085	209	1.0000	1.0000	1.0000	0.9365	1.0000		1.0000		1.0000	1.0000	1.0000	1.0000
NC_037647.1	3127773	3128026	rna-XM_026443428.1	5	4	0.9846153846153847	1.0	0.01538461538461533	12	0.0	12	0.0	0.0	198	1.0000	1.0000	1.0000	0.9231	1.0000				1.0000	1.0000	1.0000	1.0000
NC_037647.1	3128372	3128582	rna-XM_026443428.1	5	4	0.9836734693877551	0.9883720930232558	0.004698623635500665	17	0.0	17	0.0	0.0	193	1.0000	1.0000	1.0000	0.9184	1.0000		1.0000	1.0000			1.0000	0.9535
NC_037647.1	3130373	3130602	rna-XM_026443428.1	5	5	0.9751111111111112	0.9633333333333333	-0.011777777777777887	21	0.0	21	0.0	0.0	179	0.9556	1.0000	1.0000	0.9200	1.0000		1.0000		1.0000	0.9000	1.0000	0.9167
NC_037647.1	3195473	3195615	rna-XM_393411.6	6	6	0.9987227737173194	0.9991085026443459	0.0003857289270264852	3	32.1	3	33.9	1.7999999999999972	5333	0.9972	1.0000	1.0000	0.9951	1.0000	1.0000	1.0000	1.0000	0.9980	0.9981	1.0000	0.9986
NC_037647.1	3195900	3196025	rna-XM_393411.6	6	6	0.998816178427829	0.9991786067016228	0.0003624282737938467	1	81.2	1	90.0	8.799999999999997	5823	0.9972	1.0000	1.0000	0.9957	1.0000	1.0000	1.0000	1.0000	0.9982	0.9982	1.0000	0.9986
NC_037647.1	3198316	3198450	rna-XM_397047.7	6	6	0.999485887934442	0.999388751104907	-9.713682953504943e-05	0	0.0	0	0.0	0.0	11445	0.9987	1.0000	1.0000	0.9982	1.0000	1.0000	1.0000	1.0000	0.9981	0.9990	1.0000	0.9992
NC_037647.1	3198532	3198645	rna-XM_397047.7	6	6	0.999472872617884	0.9993800157402585	-9.285687762550232e-05	0	0.0	0	0.0	0.0	11262	0.9987	1.0000	1.0000	0.9982	1.0000	1.0000	1.0000	1.0000	0.9980	0.9990	1.0000	0.9992
NC_037647.1	3198789	3198953	rna-XM_397047.7	6	6	0.9994703031203812	0.9993647187773732	-0.00010558434300800279	1	86.7	1	83.3	-3.4000000000000057	11232	0.9986	1.0000	1.0000	0.9982	1.0000	1.0000	1.0000	1.0000	0.9980	0.9990	1.0000	0.9992
NC_037647.1	3199158	3199290	rna-XM_397047.7	6	6	0.9995014545795796	0.9995591008136975	5.764623411785852e-05	3	82.6	3	91.3667	8.7667	11917	0.9987	1.0000	1.0000	0.9983	1.0000	1.0000	1.0000	1.0000	0.9990	0.9991	1.0000	0.9993
NC_037647.1	3199378	3199526	rna-XM_397047.7	6	6	0.9994634809813258	0.9995328950133656	6.941403203986063e-05	0	0.0	0	0.0	0.0	11126	0.9986	1.0000	1.0000	0.9982	1.0000	1.0000	1.0000	1.0000	0.9990	0.9990	1.0000	0.9992
NC_037647.1	3199762	3199809	rna-XM_006560107.3	6	6	0.9959937629119048	0.9961061939270156	0.00011243101511082543	0	0.0	0	0.0	0.0	5506	0.9971	0.9972	0.9974	0.9890	0.9975	0.9977	1.0000	0.9951	0.9919	0.9981	1.0000	0.9916
NC_037647.1	3200384	3200501	rna-XM_397047.7	6	6	0.9990314398412319	0.9991902875743334	0.00015884773310148592	3	0.0	3	0.0	0.0	6239	0.9975	1.0000	1.0000	0.9967	1.0000	1.0000	1.0000	1.0000	0.9983	0.9983	1.0000	0.9985
